年,季,公司代號,公司名稱,流動資產,非流動資產,資產總額,流動負債,非流動負債,負債總額,股本,資本公積,保留盈餘,其他權益,庫藏股票,歸屬於母公司業主之權益合計,共同控制下前手權益,合併前非屬共同控制股權,非控制權益,權益總額,預收股款（權益項下）之約當發行股數（單位：股）,母公司暨子公司所持有之母公司庫藏股股數（單位：股）,每股參考淨值,Unnamed: 21,待註銷股本股數（單位：股）,Unnamed: 22
2013,01,1539,巨庭機械,1065514.0,498185.0,1563699.0,827531.0,100843.00,928374.0,653700.0,0.00,-17790.0,-585.00,0.00,635325.00,--,--,0.00,635325.0,0.0,0.0,9.72,,,
2013,01,1540,喬福機械,1205531.0,435465.0,1640996.0,287867.0,33243.00,321110.0,854736.0,164973.00,330369.0,0.00,-30206.00,1319872.00,--,--,14.00,1319886.0,0.0,6105911.0,16.63,,,
2013,01,1541,錩泰,757428.0,769496.0,1526924.0,613301.0,21015.00,634316.0,788000.0,1364.00,102837.0,407.00,--,892608.00,--,--,0.00,892608.0,0.0,0.0,11.33,,,
2013,01,1558,伸興,2583934.0,1208698.0,3792632.0,866741.0,187865.00,1054606.0,516692.0,602491.00,1569562.0,17844.00,0.00,2706589.00,--,--,31437.00,2738026.0,0.0,0.0,52.38,,,
2013,01,1560,中砂,2182455.0,2559376.0,4741831.0,681644.0,413246.00,1094890.0,1410000.0,1241869.00,993902.0,1170.00,--,--,--,--,--,3646941.0,0.0,0.0,25.86,,,
2013,01,1582,信錦,6289484.0,1378761.0,7668245.0,2504799.0,416525.00,2921324.0,1468732.0,1830189.00,1492062.0,-44062.00,--,4746921.00,--,--,0.00,4746921.0,0.0,0.0,33.37,,,
2013,01,1583,程泰,6429693.0,2838489.0,9268182.0,4334467.0,675395.00,5009862.0,979680.0,433483.00,1536212.0,9106.00,-81071.00,2877410.00,--,--,1380910.00,4258320.0,0.0,1597000.0,29.86,,,
2013,01,1589,F-永冠,4188202.0,4569081.0,8757283.0,2000694.0,805938.00,2806632.0,1008890.0,3548276.00,1438828.0,-45343.00,--,5950651.00,--,--,--,5950651.0,0.0,0.0,58.98,,,
2013,01,1590,F-亞德,4278153.0,6594585.0,10872738.0,4340556.0,465572.00,4806128.0,1500000.0,2046960.00,2201366.0,187647.00,0.00,5935973.00,--,--,130637.00,6066610.0,0.0,0.0,39.57,,,
2013,01,1603,華電,2391926.0,5216206.0,7608132.0,1972548.0,803848.00,2776396.0,3423000.0,412208.00,3649009.0,-158364.00,-2502214.00,4823639.00,--,--,8097.00,4831736.0,0.0,58646089.0,17.01,,,
2013,01,1604,聲寶,4694782.0,8262506.0,12957288.0,2807884.0,2470731.00,5278615.0,5641001.0,24972.00,2685400.0,-221071.00,-627635.00,7502667.00,--,--,176006.00,7678673.0,0.0,27541829.0,13.98,,,
2013,01,1605,華新,50228622.0,64263119.0,114491741.0,24768586.0,25914247.00,50682833.0,36160002.0,15742722.00,10432177.0,-2023395.00,-1055961.00,59255545.00,--,--,4553363.00,63808908.0,0.0,142187289.0,17.06,,,
2013,01,1608,華榮,6111840.0,6974719.0,13086559.0,2398782.0,1288800.00,3687582.0,6327735.0,60507.00,1742343.0,441078.00,-714492.00,7857171.00,--,--,1541806.00,9398977.0,0.0,191776824.0,17.82,,,
2013,01,1609,大亞電線,10111245.0,6678874.0,16790119.0,5921925.0,2672489.00,8594414.0,5801808.0,505539.00,963777.0,-16981.00,-110920.00,7143223.00,--,--,1052482.00,8195705.0,0.0,20633667.0,12.77,,,
2013,01,1611,中電,3065895.0,7102793.0,10168688.0,2113263.0,1740120.00,3853383.0,3984392.0,520614.00,1681961.0,110927.00,-696.00,6297198.00,--,--,18107.00,6315305.0,0.0,116273.0,15.81,,,
2013,01,1612,宏泰,2971254.0,2875692.0,5846946.0,701271.0,128905.00,830176.0,3241511.0,179445.00,1506948.0,69154.00,0.00,4997058.00,--,--,19712.00,5016770.0,0.0,0.0,15.42,,,
2013,01,1613,台一,18059930.0,4803504.0,22863434.0,15267260.0,4772839.00,20040099.0,2275280.0,1382752.00,-1200116.0,-34319.00,--,2423597.00,--,--,399738.00,2823335.0,0.0,0.0,10.65,,,
2013,01,1614,三洋電,3320886.0,4035258.0,7356144.0,947506.0,812090.00,1759596.0,3166040.0,198346.00,2310221.0,15133.00,-146019.00,5543721.00,--,--,52827.00,5596548.0,0.0,11979701.0,18.2,,,
2013,01,1615,大山,926459.0,1489816.0,2416275.0,578611.0,385062.00,963673.0,1118618.0,0.00,340276.0,-6292.00,0.00,1452602.00,--,--,0.00,1452602.0,0.0,0.0,12.99,,,
2013,01,1616,億泰,2376500.0,1130140.0,3506640.0,1541140.0,162587.00,1703727.0,1941485.0,2480.00,-47409.0,-8566.00,-85077.00,1802913.00,--,--,0.00,1802913.0,0.0,4654499.0,9.51,,,
2013,01,1617,榮星電線,2506098.0,1006655.0,3512753.0,1542127.0,411090.00,1953217.0,1442332.0,110212.00,26451.0,-24580.00,0.00,1554415.00,--,--,5121.00,1559536.0,0.0,0.0,10.78,,,
2013,01,1618,合機公司,2149895.0,3151240.0,5301135.0,515841.0,9971.00,525812.0,2408647.0,648415.00,1352659.0,365602.00,0.00,4775323.00,--,--,0.00,4775323.0,0.0,0.0,19.83,,,
2013,01,1626,F-艾美,5265412.0,2300734.0,7566146.0,4151279.0,145320.00,4296599.0,1224942.0,951804.00,1041516.0,51285.00,0.00,3269547.00,--,--,0.00,3269547.0,0.0,0.0,26.69,,,
2013,01,1701,中化,3945729.0,6513856.0,10459585.0,2309169.0,3324146.00,5633315.0,2980811.0,641690.00,1287961.0,-78740.00,-28054.00,4803668.00,--,--,22602.00,4826270.0,0.0,827883.0,16.16,,,
2013,01,1702,南僑化工,5166153.0,6738323.0,11904476.0,3657453.0,3966409.00,7623862.0,2941330.0,286797.00,1340183.0,86534.00,-530114.00,4124730.00,--,--,155884.00,4280614.0,0.0,46041259.0,16.63,,,
2013,01,1704,榮化,27198014.0,33728401.0,60926415.0,22608498.0,12843555.00,35452053.0,8532424.0,9178926.00,6277666.0,-382961.00,0.00,23606055.00,--,--,1868307.00,25474362.0,0.0,0.0,27.67,,,
2013,01,1707,葡萄王,1933124.0,2165908.0,4099032.0,971369.0,175594.00,1146963.0,1302350.0,4363.00,1277871.0,-188.00,0.00,2584396.00,--,--,367673.00,2952069.0,0.0,0.0,19.84,,,
2013,01,1708,東鹼,2302151.0,4739037.0,7041188.0,1162881.0,1969300.00,3132181.0,1578397.0,8406.00,2193800.0,1037.00,0.00,3781640.00,--,--,127367.00,3909007.0,0.0,0.0,23.96,,,
2013,01,1709,和益化工,6066627.0,3693944.0,9760571.0,1975907.0,1475924.00,3451831.0,4299329.0,189549.00,1506075.0,118658.00,0.00,6113611.00,--,--,195129.00,6308740.0,0.0,0.0,14.22,,,
2013,01,1710,東聯,4786082.0,17858846.0,22644928.0,4639180.0,1243227.00,5882407.0,8857031.0,1304893.00,6541631.0,246764.00,-187798.00,16762521.00,--,--,0.00,16762521.0,0.0,13753554.0,19.22,,,
2013,01,1711,永光化學,5370724.0,5330601.0,10701325.0,2590238.0,1248869.00,3839107.0,4506371.0,473558.00,1497402.0,92906.00,0.00,6570237.00,--,--,291981.00,6862218.0,0.0,0.0,14.58,,,
2013,01,1712,興農,6471398.0,6649907.0,13121305.0,4165119.0,4132791.00,8297910.0,3336920.0,51819.00,1421039.0,-25765.00,0.00,4784013.00,--,--,39382.00,4823395.0,0.0,0.0,14.34,,,
2013,01,1713,國化,1135537.0,1278537.0,2414074.0,38685.0,147280.00,185965.0,1509517.0,0.00,713786.0,4806.00,0.00,--,--,--,--,2228109.0,0.0,0.0,14.76,,,
2013,01,1714,和桐化學,22207852.0,17705820.0,39913672.0,14548210.0,9511254.00,24059464.0,8694718.0,64348.00,1699753.0,488889.00,-104919.00,10842789.00,--,--,5011419.00,15854208.0,0.0,12706589.0,12.66,,,
2013,01,1715,萬洲化學,5611801.0,6236761.0,11848562.0,2734737.0,3482117.00,6216854.0,3204347.0,574064.00,1695729.0,-57047.00,-187543.00,5229550.00,--,--,402158.00,5631708.0,0.0,18633548.0,17.33,,,
2013,01,1717,長興材料,24485773.0,16843909.0,41329682.0,10879423.0,11303045.00,22182468.0,9923971.0,359869.00,6586970.0,1970218.00,0.00,18841028.00,--,--,306186.00,19147214.0,0.0,0.0,18.99,,,
2013,01,1720,生達化學,2990383.0,2279395.0,5269778.0,1413563.0,565754.00,1979317.0,1684269.0,268256.00,943923.0,89456.00,--,2985904.00,--,--,304557.00,3290461.0,0.0,0.0,17.73,,,
2013,01,1721,三晃,968590.0,688529.0,1657119.0,807738.0,97808.00,905546.0,836771.0,0.00,-76409.0,-8789.00,0.00,751573.00,--,--,0.00,751573.0,0.0,0.0,8.98,,,
2013,01,1722,台肥,11366191.0,57616782.0,68982973.0,3443976.0,12304071.00,15748047.0,9800000.0,2232791.00,41177442.0,24693.00,0.00,53234926.00,--,--,0.00,53234926.0,0.0,0.0,54.32,,,
2013,01,1723,中碳,4366407.0,3854389.0,8220796.0,1044750.0,151446.00,1196196.0,2369044.0,375966.00,4260938.0,32647.00,-167552.00,6871043.00,--,--,153557.00,7024600.0,0.0,6770537.0,29.86,,,
2013,01,1724,台硝,927236.0,1681819.0,2609055.0,537005.0,148726.00,685731.0,1278139.0,9826.00,638905.0,-3546.00,--,1923324.00,--,--,0.00,1923324.0,0.0,0.0,15.05,,,
2013,01,1725,元禎,3640301.0,690791.0,4331092.0,2169263.0,82902.00,2252165.0,1825010.0,3550.00,229065.0,31386.00,-10084.00,2078927.00,--,--,0.00,2078927.0,0.0,671000.0,11.43,,,
2013,01,1726,永記造漆,6716640.0,1918906.0,8635546.0,1084798.0,411028.00,1495826.0,1620000.0,109005.00,5390884.0,26070.00,0.00,7145959.00,--,--,-6239.00,7139720.0,0.0,0.0,44.11,,,
2013,01,1727,中華化學,983210.0,982310.0,1965520.0,665333.0,26040.00,691373.0,935000.0,9324.00,323602.0,-134.00,0.00,1267792.00,--,--,6355.00,1274147.0,0.0,0.0,13.56,,,
2013,01,1729,必翔實業,2543590.0,2146332.0,4689922.0,257963.0,846654.00,1104617.0,1874142.0,1373804.00,-566617.0,-27702.00,-94757.00,2558870.00,--,--,1026435.00,3585305.0,0.0,2000000.0,13.8,,,
2013,01,1730,花仙子,825269.0,452168.0,1277437.0,425710.0,29552.00,455262.0,534812.0,20082.00,263881.0,3400.00,0.00,822175.00,--,--,0.00,822175.0,0.0,0.0,15.37,,,
2013,01,1731,美吾華,1334231.0,1128678.0,2462909.0,476051.0,319911.00,795962.0,1329152.0,189814.00,142305.0,5676.00,0.00,1666947.00,--,--,0.00,1666947.0,0.0,0.0,12.54,,,
2013,01,1732,毛寶,367458.0,252794.0,620252.0,106143.0,46002.00,152145.0,424439.0,2690.00,43463.0,-2485.00,0.00,468107.00,--,--,0.00,468107.0,0.0,0.0,11.03,,,
2013,01,1733,五鼎,1922635.0,967210.0,2889845.0,353703.0,419978.00,773681.0,985314.0,185160.00,949029.0,-4413.00,0.00,2115090.00,--,--,1074.00,2116164.0,0.0,0.0,21.47,,,
2013,01,1734,杏輝藥品,2146593.0,3029920.0,5176513.0,736792.0,1101830.00,1838622.0,1493252.0,910391.00,452888.0,-1188.00,0.00,2855343.00,--,--,482548.00,3337891.0,0.0,0.0,19.12,,,
2013,01,1735,日勝化,2784619.0,945546.0,3730165.0,2158952.0,67229.00,2226181.0,1023880.0,101808.00,264373.0,-2113.00,-33791.00,1354157.00,--,--,149827.00,1503984.0,0.0,3000000.0,13.62,,,
2013,01,1736,喬山健康,9336270.0,3868845.0,13205115.0,5758824.0,1419876.00,7178700.0,2003815.0,33392.00,4140596.0,-159219.00,0.00,6018584.00,--,--,7831.00,6026415.0,0.0,0.0,30.04,,,
2013,01,1737,臺鹽,2613763.0,4302135.0,6915898.0,256071.0,131451.00,387522.0,2780955.0,2504261.00,1217453.0,25707.00,0.00,6528376.00,--,--,0.00,6528376.0,0.0,0.0,23.48,,,
2013,01,1762,中化合成,713791.0,2328683.0,3042474.0,607714.0,672121.00,1279835.0,775600.0,334323.00,587980.0,-2352.00,--,1695551.00,--,--,67088.00,1762639.0,0.0,0.0,21.86,,,
2013,01,1773,勝一化工,1992072.0,2558224.0,4550296.0,753754.0,297744.00,1051498.0,1335000.0,101165.00,2073970.0,-11337.00,--,3498798.00,--,--,--,3498798.0,0.0,0.0,26.21,,,
2013,01,1786,科妍,339286.0,145852.0,485138.0,23374.0,36135.00,59509.0,400000.0,1181.00,24448.0,--,--,425629.00,--,--,--,425629.0,0.0,0.0,10.64,,,
2013,01,1789,台灣神隆,6524831.0,4512287.0,11037118.0,1510069.0,65626.00,1575695.0,6499300.0,1246977.00,1708022.0,5477.00,--,9459776.00,--,--,1647.00,9461423.0,0.0,0.0,14.56,,,
2013,01,1802,台玻,25156638.0,66663063.0,91819701.0,20466818.0,21843654.00,42310472.0,23780608.0,332525.00,21768181.0,-462188.00,0.00,45419126.00,--,--,4090103.00,49509229.0,0.0,0.0,19.1,,,
2013,01,1805,寶徠,3069152.0,320729.0,3389881.0,2695515.0,143486.00,2839001.0,802654.0,51614.00,-303388.0,0.00,0.00,550880.00,--,--,0.00,550880.0,0.0,0.0,6.86,,,
2013,01,1806,冠軍,6051922.0,7042267.0,13094189.0,3602669.0,1990602.00,5593271.0,4373351.0,147735.00,2342522.0,604608.00,0.00,7468216.00,--,--,32702.00,7500918.0,0.0,0.0,17.08,,,
2013,01,1808,潤隆,9204872.0,1127611.0,10332483.0,7145538.0,490000.00,7635538.0,1446991.0,300048.00,949906.0,0.00,0.00,--,--,--,--,2696945.0,0.0,0.0,18.64,,,
2013,01,1809,中釉,3435148.0,2310062.0,5745210.0,971007.0,611024.00,1582031.0,1898204.0,182836.00,1202274.0,-14420.00,0.00,3268894.00,--,--,894285.00,4163179.0,0.0,0.0,17.22,,,
2013,01,1810,和成,4901183.0,6215718.0,11116901.0,3381436.0,2183114.00,5564550.0,3698536.0,12775.00,1232762.0,504488.00,-16582.00,5431979.00,--,--,120372.00,5552351.0,0.0,1733812.0,14.76,,,
2013,01,1902,台紙,4329041.0,6292920.0,10621961.0,1816016.0,2692711.00,4508727.0,4020005.0,1089391.00,665224.0,-19398.00,0.00,5755222.00,--,--,358012.00,6113234.0,0.0,0.0,14.32,,,
2013,01,1903,士紙,1030183.0,6074455.0,7104638.0,1544942.0,1690679.00,3235621.0,2600391.0,0.00,1318659.0,-50033.00,0.00,3869017.00,--,--,0.00,3869017.0,0.0,0.0,14.88,,,
2013,01,1904,正隆,24201272.0,33990113.0,58191385.0,21399156.0,14184489.00,35583645.0,10733682.0,1167675.00,6154568.0,-23858.00,0.00,18032067.00,--,--,4575673.00,22607740.0,0.0,0.0,16.8,,,
2013,01,1905,華紙,13589180.0,14779105.0,28368285.0,6053227.0,2532794.00,8586021.0,12578353.0,0.00,4532838.0,267118.00,0.00,17378309.00,--,--,2403955.00,19782264.0,0.0,0.0,13.82,,,
2013,01,1906,寶隆,597375.0,2136721.0,2734096.0,373391.0,605726.00,979117.0,1510000.0,355.00,333593.0,-160331.00,-23907.00,1659710.00,--,--,95269.00,1754979.0,0.0,4082937.0,11.3,,,
2013,01,1907,永豐餘,38399934.0,58391809.0,96791743.0,26938527.0,24801561.00,51740088.0,16603715.0,344773.00,13828303.0,1111149.00,--,31887940.00,--,--,13163715.00,45051655.0,0.0,0.0,19.21,,,
2013,01,1909,榮成,15542841.0,26357659.0,41900500.0,15995589.0,12810249.00,28805838.0,6871133.0,758063.00,3524924.0,-183608.00,-13474.00,10957038.00,--,--,2137624.00,13094662.0,0.0,1680000.0,15.99,,,
2013,01,2002,中鋼,143120038.0,499861660.0,642981698.0,162917498.0,170005198.00,332922696.0,153107445.0,36621543.00,93985566.0,6534912.00,-8582187.00,281667279.00,--,--,28391723.00,310059002.0,0.0,309808000.0,18.78,,,
2013,01,2006,東和鋼鐵,17888256.0,22842973.0,40731229.0,10568232.0,7300631.00,17868863.0,9981468.0,6224639.00,6896127.0,-365027.00,0.00,22737207.00,--,--,125159.00,22862366.0,0.0,0.0,22.78,,,
2013,01,2007,燁興公司,2473239.0,11387677.0,13860916.0,3482165.0,4892208.00,8374373.0,6306516.0,5.00,-819161.0,-817.00,0.00,5486543.00,--,--,0.00,5486543.0,0.0,0.0,8.7,,,
2013,01,2008,高興昌,2247875.0,4792776.0,7040651.0,4811185.0,1411322.00,6222507.0,4238266.0,110224.00,-3345230.0,-185116.00,0.00,--,--,--,--,818144.0,0.0,0.0,1.93,,,
2013,01,2009,第一伸銅,2317741.0,3802508.0,6120249.0,1253477.0,426494.00,1679971.0,3596222.0,4619.00,881668.0,-42231.00,--,--,--,--,--,4440278.0,0.0,0.0,12.35,,,
2013,01,2010,春源鋼鐵,12015533.0,6619510.0,18635043.0,5609309.0,1814269.00,7423578.0,6476554.0,159848.00,3679850.0,209545.00,--,10525797.00,--,--,685668.00,11211465.0,0.0,0.0,16.25,,,
2013,01,2012,春雨,6689855.0,4399728.0,11089583.0,5657309.0,1319193.00,6976502.0,2877740.0,20433.00,594230.0,345769.00,-288910.00,3549262.00,--,--,563819.00,4113081.0,0.0,23830450.0,13.45,,,
2013,01,2013,中鋼構,9333225.0,4084665.0,13417890.0,8400907.0,409861.00,8810768.0,2000000.0,1172876.00,1392088.0,178320.00,-136162.00,4607122.00,--,--,0.00,4607122.0,0.0,6804767.0,23.85,,,
2013,01,2014,中鴻,8856320.0,25293639.0,34149959.0,13200994.0,11838797.00,25039791.0,14355444.0,903.00,-5009339.0,-236840.00,--,9110168.00,--,--,--,9110168.0,0.0,0.0,6.35,,,
2013,01,2015,豐興鋼鐵,10082417.0,9895953.0,19978370.0,2944230.0,754779.00,3699009.0,5815994.0,447280.00,10014069.0,2018.00,0.00,16279361.00,--,--,0.00,16279361.0,0.0,0.0,27.99,,,
2013,01,2017,官田鋼,2669638.0,5426445.0,8096083.0,1767097.0,1166803.00,2933900.0,3880955.0,703780.00,-294478.0,3837.00,-58772.00,4235322.00,--,--,926861.00,5162183.0,0.0,4675913.0,11.05,,,
2013,01,2020,美亞鋼管,3084509.0,3852248.0,6936757.0,2667370.0,411703.00,3079073.0,2625331.0,332910.00,626661.0,7996.00,0.00,3592898.00,--,--,264786.00,3857684.0,0.0,0.0,13.69,,,
2013,01,2022,聚亨,6800426.0,7992845.0,14793271.0,6022639.0,1354338.00,7376977.0,4983490.0,6133.00,-154696.0,664387.00,0.00,5499314.00,--,--,1916980.00,7416294.0,0.0,0.0,11.04,,,
2013,01,2023,燁輝,27035078.0,43169786.0,70204864.0,21729913.0,17490458.00,39220371.0,16353422.0,4618106.00,4370180.0,103292.00,0.00,25445000.00,--,--,5539493.00,30984493.0,0.0,0.0,15.56,,,
2013,01,2024,志聯工業,1029969.0,1333998.0,2363967.0,742905.0,484235.00,1227140.0,1095500.0,5921.00,-49463.0,4810.00,--,1056768.00,--,--,80059.00,1136827.0,0.0,0.0,9.65,,,
2013,01,2025,千興,1194181.0,1786243.0,2980424.0,1043726.0,21635.00,1065361.0,3228341.0,449535.00,-1752036.0,25022.00,-35833.00,1915029.00,--,--,34.00,1915063.0,0.0,41666788.0,6.81,,,
2013,01,2027,大成鋼,28330834.0,7666525.0,35997359.0,11307191.0,12140724.00,23447915.0,7081803.0,1960489.00,1495156.0,-52979.00,-276570.00,10207899.00,--,--,2341545.00,12549444.0,0.0,19013000.0,14.81,,,
2013,01,2028,威致鋼鐵,3168435.0,4243935.0,7412370.0,5116034.0,110728.00,5226762.0,2650000.0,46190.00,-510582.0,--,--,--,--,--,--,2185608.0,0.0,0.0,8.25,,,
2013,01,2029,盛餘,4762026.0,5004107.0,9766133.0,832816.0,1048110.00,1880926.0,3211800.0,903608.00,3694221.0,19818.00,0.00,7829447.00,--,--,55760.00,7885207.0,0.0,0.0,24.38,,,
2013,01,2030,彰源,6350383.0,4357342.0,10707725.0,4135570.0,3574691.00,7710261.0,2728819.0,443263.00,6720.0,-17015.00,-164323.00,2997464.00,--,--,0.00,2997464.0,0.0,0.0,10.98,,,
2013,01,2031,新光鋼,8932951.0,4245831.0,13178782.0,7070575.0,797380.00,7867955.0,2768023.0,982105.00,1493951.0,9866.00,0.00,5253945.00,--,--,56882.00,5310827.0,0.0,0.0,18.98,,,
2013,01,2032,新鋼工業,1312956.0,871348.0,2184304.0,259009.0,280522.00,539531.0,1305215.0,107011.00,232441.0,106.00,0.00,--,--,--,--,1644773.0,0.0,0.0,12.6,,,
2013,01,2033,佳大世界,753339.0,647634.0,1400973.0,364591.0,43434.00,408025.0,806945.0,17629.00,177640.0,-9266.00,0.00,--,--,--,--,992948.0,0.0,0.0,12.31,,,
2013,01,2034,允強,8661422.0,2890204.0,11551626.0,3073518.0,1823860.00,4897378.0,3701189.0,1848637.00,1093237.0,11185.00,--,6654248.00,--,--,0.00,6654248.0,0.0,0.0,17.98,,,
2013,01,2038,海光企業,4914675.0,3962762.0,8877437.0,3784768.0,1662213.00,5446981.0,1726329.0,267906.00,1040614.0,--,0.00,3034849.00,--,--,395607.00,3430456.0,0.0,0.0,17.58,,,
2013,01,2049,上銀科技,9565933.0,15698984.0,25264917.0,8732420.0,6061285.00,14793705.0,2464280.0,308630.00,7299163.0,-57355.00,--,10014718.00,--,--,456494.00,10471212.0,0.0,0.0,40.64,,,
2013,01,2059,川湖,5131613.0,1641427.0,6773040.0,810011.0,862963.00,1672974.0,927645.0,437530.00,3734024.0,867.00,0.00,5100066.00,--,--,0.00,5100066.0,0.0,0.0,54.98,,,
2013,01,2062,橋椿,4321675.0,2454569.0,6776244.0,1606253.0,713989.00,2320242.0,1630000.0,1321841.00,1530432.0,-26271.00,--,4456002.00,--,--,--,4456002.0,0.0,0.0,27.34,,,
2013,01,2101,南港輪胎,9971982.0,10356728.0,20328710.0,7849176.0,1731572.00,9580748.0,8789452.0,94138.00,3388915.0,674079.00,-2198622.00,10747962.00,--,--,0.00,10747962.0,0.0,45959000.0,12.9,,,
2013,01,2102,泰豐輪胎,5478602.0,7412652.0,12891254.0,1924796.0,2179164.00,4103960.0,4031661.0,162163.00,4780136.0,-3631.00,-183035.00,8787294.00,--,--,0.00,8787294.0,0.0,11716574.0,22.45,,,
2013,01,2103,台橡,17996145.0,18135778.0,36131923.0,11239920.0,6529713.00,17769633.0,7863904.0,849.00,7661137.0,973703.00,0.00,16499593.00,--,--,1862697.00,18362290.0,0.0,0.0,20.98,,,
2013,01,2104,中橡,15427879.0,16153057.0,31580936.0,8550766.0,4530337.00,13081103.0,5492241.0,3742025.00,4771340.0,3431459.00,-290088.00,17146977.00,--,--,1352856.00,18499833.0,0.0,10357462.0,31.82,,,
2013,01,2105,正新,54997372.0,107068380.0,162065752.0,43410475.0,48377953.00,91788428.0,28186222.0,52576.00,39655035.0,1817813.00,0.00,69711646.00,--,--,565678.00,70277324.0,0.0,0.0,24.73,,,
2013,01,2106,建大,18760907.0,9107327.0,27868234.0,6455452.0,5989137.00,12444589.0,7336800.0,41.00,8200727.0,-113923.00,0.00,15423645.00,--,--,0.00,15423645.0,0.0,0.0,21.02,,,
2013,01,2107,厚生,7024714.0,4540030.0,11564744.0,1571166.0,265106.00,1836272.0,4971894.0,535995.00,4347581.0,-126033.00,0.00,9729437.00,--,--,-965.00,9728472.0,0.0,0.0,19.57,,,
2013,01,2108,南帝化工,3728380.0,4011428.0,7739808.0,1427373.0,489150.00,1916523.0,3800304.0,--,1901252.0,-24873.00,--,5676683.00,--,--,146602.00,5823285.0,0.0,0.0,14.94,,,
2013,01,2109,華豐橡膠,3750837.0,4303705.0,8054542.0,3076908.0,1311047.00,4387955.0,3423567.0,9177.00,-713916.0,139459.00,0.00,2858287.00,--,--,808300.00,3666587.0,0.0,0.0,8.35,,,
2013,01,2114,鑫永銓,1247537.0,1176978.0,2424515.0,392756.0,107854.00,500610.0,613866.0,233619.00,1076454.0,-34.00,--,1923905.00,--,--,--,1923905.0,0.0,0.0,31.34,,,
2013,01,2201,裕隆汽車,83968117.0,92359386.0,176327503.0,82513779.0,18092185.00,100605964.0,15729199.0,6468057.00,44412103.0,681191.00,-376304.00,66914246.00,--,--,8807293.00,75721539.0,0.0,11838634.0,42.86,,,
2013,01,2204,中華汽車,20742775.0,35389098.0,56131873.0,7072208.0,2139162.00,9211370.0,13840508.0,6373509.00,24596399.0,-458512.00,--,44351904.00,--,--,2568599.00,46920503.0,0.0,0.0,32.04,,,
2013,01,2206,三陽工業,19546491.0,18767235.0,38313726.0,12212096.0,10713203.00,22925299.0,8963768.0,1681049.00,5398586.0,-1514373.00,-1382555.00,13146475.00,--,--,2241952.00,15388427.0,0.0,62663349.0,15.77,,,
2013,01,2207,和泰汽車,83995946.0,41743566.0,125739512.0,74026623.0,14613466.00,88640089.0,5461792.0,263060.00,26130939.0,509209.00,--,32365000.00,--,--,4734423.00,37099423.0,0.0,0.0,59.26,,,
2013,01,2208,台船公司,14685068.0,11023034.0,25708102.0,8716678.0,3029683.00,11746361.0,7435652.0,1965.00,6473513.0,--,--,13911130.00,--,--,50611.00,13961741.0,0.0,0.0,18.71,,,
2013,01,2227,裕隆日產,15152216.0,13815408.0,28967624.0,2603008.0,3771112.00,6374120.0,3000000.0,6129405.00,13670770.0,-206671.00,0.00,22593504.00,--,--,0.00,22593504.0,0.0,0.0,75.31,,,
2013,01,2231,為升,794999.0,815136.0,1610135.0,281633.0,6963.00,288596.0,605890.0,33917.00,616178.0,31597.00,--,1287582.00,--,--,33957.00,1321539.0,0.0,0.0,21.25,,,
2013,01,2301,光寶科技,131313331.0,64218301.0,195531632.0,87188997.0,30416905.00,117605902.0,23029887.0,26781815.00,20063986.0,1106422.00,-1334660.00,69647450.00,--,--,8278280.00,77925730.0,6989250.0,27978772.0,30.61,,,
2013,01,2302,麗正,473319.0,1574577.0,2047896.0,388663.0,91888.00,480551.0,1600029.0,9.00,-20350.0,-12343.00,0.00,1567345.00,--,--,0.00,1567345.0,0.0,0.0,9.8,,,
2013,01,2303,聯電,91797388.0,208634747.0,300432135.0,37300419.0,48715609.00,86016028.0,129539658.0,47172008.00,31082941.0,7537581.00,-5616778.00,209715410.00,--,--,4700697.00,214416107.0,685300.0,374378737.0,16.67,,,
2013,01,2305,全友電腦,1066543.0,922639.0,1989182.0,781578.0,63516.00,845094.0,2056608.0,0.00,-872523.0,-26125.00,-49781.00,1108179.00,--,--,35909.00,1144088.0,0.0,2934365.0,5.47,,,
2013,01,2308,台達電,124172136.0,64004288.0,188176424.0,62231636.0,20228126.00,82459762.0,24260162.0,25098834.00,42317220.0,-2633260.00,--,89042956.00,--,--,16673706.00,105716662.0,0.0,0.0,36.7,,,
2013,01,2311,日月光,96607257.0,150377114.0,246984371.0,78320034.0,52982344.00,131302378.0,76126523.0,5329902.00,33169032.0,-737381.00,-1959107.00,111928969.00,--,--,3753024.00,115681993.0,5503940.0,145883011.0,15.0,,,
